GEOID,TOTAL_POP_x,heatweek_avg_qol_calls,normalweek_avg_qol_calls,heatweek_calls_per_1k,normalweek_calls_per_1k,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,MEDIAN_INCOME,POVERTY_RATE,PCT_NON_WHITE,PCT_TREE_CANOPY,PCT_IMPERVIOUS,WCR,NDVI,BD,AH,POI_500M_DENSITY,KNN_SUBWAY_dist_mean
36061021800,5756.0,12.0,19.0,2.0847810979847115,3.30090340514246,0.5119406445629492,0.7493252361673415,0.0,42500,0.168375325803649,0.7230715774843641,1.3497536945812807,1.137931034482759,0.0,0.0467371195554733,0.3806079794265757,21.95196243191831,78,480.1407633059872
36061021900,6147.0,5.8,9.142857142857142,0.9435496990401822,1.4873689837086617,0.1918433056077274,0.9817684594348224,0.0031244575594514,22207,0.4341123818995525,0.889051569871482,4.792332268370607,1.4249201277955272,0.0001630957622866,0.0414628237485885,0.2937259488183344,26.83282651033792,54,697.447539203994
36061022000,6369.0,3.4,8.0,0.5338357669963888,1.2560841576385615,0.5776300351974971,0.8392919125303714,0.0,89756,0.1565752128666035,0.6517506672947088,0.5561224489795918,1.0510204081632653,0.0,0.0521957166492939,0.4075498016982802,17.6159251297378,84,545.9086152105165
36061022102,2645.0,1.4,3.0,0.5293005671077504,1.1342155009451795,0.6828493647912885,0.6298649722001588,0.0,92375,0.0892249527410208,0.7092627599243856,1.4181818181818182,1.4181818181818182,0.0,0.0460483208298683,0.3468226285895053,20.05315967214218,24,625.6353466387006
36061022200,3350.0,5.8,9.428571428571429,1.7313432835820894,2.8144989339019197,0.6037509976057462,0.7834776815456362,0.0,56705,0.3035287081339713,0.6764179104477612,0.1039603960396039,1.1683168316831682,0.0,0.0376187674701213,0.4750631432344373,24.925392116501644,73,601.3247188973645
36061022301,7680.0,8.6,10.142857142857142,1.1197916666666667,1.3206845238095235,0.372279296534912,0.9168547780285928,0.0040203698740284,53900,0.1635532331809275,0.7421875,6.455399061032864,1.591549295774648,0.0239852948729655,0.0381157882511615,0.8417041625921882,20.36321757608309,24,624.8419309420706
36061022302,3036.0,10.6,7.285714285714286,3.4914361001317524,2.399774138904573,0.3185060847671003,0.9645833333333332,0.0,34167,0.3040184453227931,0.7908432147562582,1.0151515151515151,1.606060606060606,0.0112591750382559,0.0248286593705415,0.349349570763837,65.59617101755661,27,742.6258081767048
36061022400,7517.0,4.2,3.142857142857143,0.5587335373154184,0.4180999258822858,0.1995133819951338,0.9591104734576756,0.0055369371994754,30667,0.3028632880763544,0.8885193561261141,6.931192660550459,1.18348623853211,0.0,0.0691741183400154,0.2956684479541994,22.24276848504997,58,620.2881948089396
36061022500,10647.0,6.4,9.0,0.6011082934159858,0.8453085376162299,0.367563162184189,0.8,0.0067967763860568,62782,0.203597325548545,0.8073635765943459,5.449826989619377,1.532871972318339,0.0003799155111065,0.0544814243912696,0.7062590834582808,20.404991412293057,27,674.1238066074211
36061022600,5400.0,4.0,6.571428571428571,0.7407407407407407,1.2169312169312168,0.4410810810810811,0.7814885496183206,0.0146380589532785,58596,0.2500464425041798,0.7283333333333334,0.9523809523809524,1.0952380952380951,0.0,0.0498892925679683,0.3802216137683797,16.54215054568308,42,644.8897318301921
36061022700,5156.0,23.4,22.428571428571427,4.538401861908456,4.349994458605785,0.5157620289168049,0.8036697247706422,0.0,61570,0.2719469371829887,0.7145073700543056,1.136904761904762,1.0595238095238095,0.0,0.0520126558840274,0.4111342951985474,17.374811210947506,43,584.964213935729
36061022800,6542.0,4.2,5.0,0.6420055029043106,0.7642922653622746,0.4247258225324028,0.7071763433104941,0.0007923930269413,85050,0.1720545426689137,0.8769489452766738,0.6582914572864321,1.0954773869346734,0.0,0.0506372302770614,0.3901213469547309,17.48569600255521,43,667.912997829881
36061022900,9177.0,15.0,10.428571428571429,1.634521085322001,1.1363813259857718,0.3452010288344388,0.9063315926892952,0.0034921707784161,58924,0.2700228832951945,0.7271439468235807,8.267241379310345,1.362068965517241,0.0008464332931528,0.0524897165596485,0.8071736983561253,20.42860256647389,40,668.9331604116676
