GEOID,heatweek_avg_qol_calls,normalweek_avg_qol_calls
36081025900,11.6,5.0
36081026000,2.6,2.0
36081026100,3.8,5.571428571428571
36081026200,3.0,1.0
36081026300,14.2,16.857142857142858
36081026400,3.2,3.142857142857143
36081026501,2.0,3.142857142857143
36081026502,2.0,1.8571428571428572
36081026600,1.8,2.0
36081026700,2.2,2.857142857142857
36081026901,5.0,2.142857142857143
36081026902,1.0,2.857142857142857
36081027000,4.0,2.2857142857142856
36081027101,2.2,4.714285714285714
36081027102,1.0,1.0
36081027200,2.2,3.0
36081027301,2.0,4.857142857142857
36081027302,1.8,2.857142857142857
36081027400,1.0,2.5714285714285716
36081027500,4.2,4.0
36081027600,3.0,2.5714285714285716
36081027701,0.8,0.2857142857142857
36081027702,1.4,1.8571428571428572
36081027800,2.2,2.142857142857143
36081027900,3.8,2.5714285714285716
36081028000,3.4,1.8571428571428572
36081028100,3.4,5.0
36081028200,1.6,2.142857142857143
36081028300,1.4,4.428571428571429
36081028400,3.2,6.571428571428571
36081028500,6.8,9.142857142857142
36081028700,9.2,13.428571428571429
36081028801,7.0,5.428571428571429
36081028802,1.4,3.0
36081028803,0.2,1.1428571428571428
36081028900,1.8,5.714285714285714
36081029100,7.4,10.0
36081029300,2.8,2.0
36081029400,11.0,11.857142857142858
36081029500,9.2,9.428571428571429
36081029700,15.0,13.571428571428571
36081029900,0.6,0.0
36081030600,6.0,6.571428571428571
36081030903,20.8,16.857142857142858
36081030904,8.0,9.428571428571429
36081030905,4.2,5.428571428571429
36081030906,3.2,3.7142857142857144
36081031700,19.2,14.857142857142858
36081032000,7.0,8.285714285714286
36081032700,12.2,11.857142857142858
36081032800,2.2,5.142857142857143
36081032900,10.0,8.857142857142858
36081033000,7.2,8.857142857142858
36081033100,0.0,0.0
36081033401,2.4,3.7142857142857144
36081033403,0.2,0.2857142857142857
36081033404,0.2,0.14285714285714285
36081033405,3.8,3.857142857142857
36081033700,4.2,6.0
36081033900,3.6,3.7142857142857144
36081034700,9.2,7.428571428571429
36081035100,5.8,5.0
36081035200,3.2,1.2857142857142858
36081035300,2.8,3.2857142857142856
36081035700,14.4,14.714285714285714
36081035800,7.6,3.4285714285714284
36081036100,2.0,3.0
36081036300,1.6,3.5714285714285716
36081036500,1.2,1.2857142857142858
36081036600,3.6,3.857142857142857
36081036700,1.8,5.571428571428571
36081036800,2.0,2.2857142857142856
36081037100,3.2,2.7142857142857144
36081037300,4.0,1.8571428571428572
36081037501,0.0,0.5714285714285714
36081037502,1.4,0.8571428571428571
36081037600,10.2,12.0
36081037700,10.0,8.714285714285714
36081037900,4.6,6.571428571428571
36081038100,5.6,7.714285714285714
36081038301,1.6,1.0
36081038302,3.2,3.4285714285714284
36081038400,4.0,3.4285714285714284
36081039400,4.0,3.142857142857143
36081039800,0.8,1.2857142857142858
36081039901,7.2,6.571428571428571
36081039902,6.2,5.285714285714286
36081040000,4.0,4.714285714285714
36081040101,2.8,2.5714285714285716
36081040102,10.4,7.285714285714286
36081040200,2.4,2.5714285714285716
36081040301,1.0,1.4285714285714286
36081040302,2.6,3.142857142857143
36081040400,3.4,4.428571428571429
36081040501,0.2,1.0
36081040502,1.4,2.0
36081040701,4.2,3.7142857142857144
36081040702,2.6,2.5714285714285716
36081040901,0.6,0.5714285714285714
36081040902,1.6,1.8571428571428572
36081041100,1.0,1.7142857142857142
36081041300,6.6,5.714285714285714
36081041400,4.8,8.285714285714286
36081041500,9.4,6.428571428571429
36081042400,2.8,2.142857142857143
36081042600,1.0,0.5
36081042700,4.8,8.571428571428571
36081043200,1.6,3.4285714285714284
36081043400,2.0,2.142857142857143
36081043701,3.6,1.8571428571428572
36081043702,2.4,8.142857142857142
36081043900,4.8,6.714285714285714
36081044000,4.8,7.285714285714286
36081044301,4.4,6.428571428571429
36081044302,8.6,8.142857142857142
36081044400,17.4,19.285714285714285
36081044601,2.8,1.1428571428571428
36081044602,1.4,1.2857142857142858
36081044800,1.0,1.1428571428571428
36081045000,1.0,1.2857142857142858
36081045200,0.4,0.5714285714285714
36081045400,2.2,1.5714285714285714
36081045500,3.8,2.5714285714285716
36081045600,2.0,1.5
36081045700,4.2,4.571428571428571
36081045800,0.6,1.5714285714285714
36081045900,13.0,15.571428571428571
36081046000,2.8,2.857142857142857
36081046100,1.2,3.4285714285714284
36081046200,2.2,3.2857142857142856
36081046300,2.6,2.2857142857142856
36081046400,1.2,1.2857142857142858
36081046500,1.6,2.5714285714285716
36081046600,9.8,8.0
36081046700,2.6,4.142857142857143
36081046800,3.4,2.5714285714285716
36081046901,1.8,3.5714285714285716
36081046902,0.6,2.142857142857143
36081047000,4.0,3.7142857142857144
36081047100,1.4,3.4285714285714284
36081047200,1.4,0.5714285714285714
36081047300,4.8,8.428571428571429
36081047500,1.6,2.857142857142857
36081047600,1.6,1.0
36081047801,3.0,5.142857142857143
36081047802,0.4,0.14285714285714285
36081047900,3.8,4.428571428571429
36081048000,2.4,5.142857142857143
36081048100,1.4,2.0
36081048200,1.0,0.2857142857142857
36081048301,0.2,0.5714285714285714
36081048302,1.0,1.8571428571428572
36081048400,2.8,4.571428571428571
36081048500,1.8,5.285714285714286
36081048900,22.4,24.0
36081049201,0.8,0.42857142857142855
36081049202,2.0,0.8571428571428571
36081049301,13.6,7.714285714285714
36081049302,6.2,13.428571428571429
36081049500,5.6,10.142857142857142
36081049600,1.8,3.4285714285714284
36081049700,7.2,5.0
36081049900,11.8,10.857142857142858
36081050000,7.0,4.714285714285714
36081050201,1.0,1.2857142857142858
36081050202,1.8,0.8571428571428571
36081050400,2.2,0.8571428571428571
36081050500,3.4,3.857142857142857
36081050600,0.8,1.4285714285714286
36081050700,9.2,16.428571428571427
36081050800,1.6,1.8571428571428572
36081051000,2.6,1.5714285714285714
36081051100,8.2,12.285714285714286
36081051200,3.8,2.2857142857142856
36081051300,20.8,22.857142857142858
36081051500,22.2,23.142857142857142
36081051600,1.2,3.142857142857143
36081051700,5.2,8.714285714285714
36081051800,0.6,1.7142857142857142
36081052000,0.6,1.1428571428571428
36081052100,5.8,9.571428571428571
36081052200,1.8,1.5714285714285714
36081052400,0.8,2.142857142857143
36081052500,9.8,14.428571428571429
36081052600,0.8,0.2857142857142857
36081052800,1.8,0.8571428571428571
36081053000,1.2,2.142857142857143
36081053100,8.6,9.571428571428571
36081053200,5.8,6.142857142857143
36081053401,3.0,3.857142857142857
36081053501,4.0,1.7142857142857142
36081053502,2.2,1.0
36081053601,3.4,3.0
36081053800,1.4,1.4285714285714286
36081053901,12.4,14.857142857142858
36081053902,0.8,1.2857142857142858
36081054000,6.2,6.142857142857143
36081054200,4.4,5.285714285714286
36081054500,5.2,8.857142857142858
36081054700,10.0,9.714285714285714
36081054800,4.4,1.7142857142857142
36081054900,5.0,7.0
36081055100,7.0,4.857142857142857
36081055200,3.2,2.7142857142857144
36081055300,5.6,7.285714285714286
36081055400,5.0,2.0
36081055500,5.6,2.5714285714285716
36081055600,3.0,1.2857142857142858
36081055700,4.4,7.285714285714286
36081055800,0.4,0.42857142857142855
36081055900,5.6,2.2857142857142856
36081056000,2.0,3.142857142857143
36081056100,5.4,4.0
36081056200,1.0,1.2857142857142858
36081056400,0.8,1.7142857142857142
36081056500,4.8,4.571428571428571
36081056600,0.8,2.142857142857143
36081056700,28.0,27.0
36081056800,4.0,4.857142857142857
36081057700,11.0,14.714285714285714
36081057900,1.6,2.142857142857143
36081058000,3.4,3.0
36081058100,12.4,12.571428571428571
36081058200,6.6,4.428571428571429
36081058300,1.8,5.428571428571429
36081058500,24.0,31.714285714285715
36081058700,7.0,5.857142857142857
36081058900,4.6,4.0
36081059000,0.4,0.5714285714285714
36081059100,6.6,4.571428571428571
36081059200,0.2,0.5714285714285714
36081059300,3.6,4.857142857142857
36081059400,1.8,2.0
36081059501,4.4,4.428571428571429
36081059502,6.8,7.142857142857143
36081059600,1.4,0.2857142857142857
36081059800,1.0,0.5714285714285714
36081059900,6.8,4.285714285714286
36081060000,2.2,1.1428571428571428
36081060100,12.6,9.571428571428571
36081060300,18.0,11.428571428571429
36081060600,5.2,4.428571428571429
36081060701,3.6,3.4285714285714284
36081060800,1.4,2.4285714285714284
36081061000,5.4,6.571428571428571
36081061200,4.4,3.0
36081061301,23.2,24.428571428571427
36081061302,0.0,0.25
36081061400,1.0,2.142857142857143
36081061601,2.0,2.2857142857142856
36081061602,2.0,1.0
36081061800,2.0,3.0
36081061900,6.0,5.285714285714286
36081062000,1.4,1.4285714285714286
36081062100,10.2,8.571428571428571
36081062200,6.0,2.857142857142857
36081062300,10.6,13.0
36081062500,7.2,7.714285714285714
36081062600,2.4,2.5714285714285716
36081062700,6.4,9.857142857142858
36081062900,12.0,12.142857142857142
36081063000,2.0,1.8571428571428572
36081063200,1.4,2.2857142857142856
36081063301,8.2,6.285714285714286
36081063302,3.8,6.0
36081063500,7.0,7.428571428571429
36081063700,10.2,10.714285714285714
36081063800,2.4,4.142857142857143
36081063900,12.2,13.428571428571429
36081064101,1.6,2.0
36081064102,0.2,0.7142857142857143
36081064500,4.8,5.285714285714286
36081064600,3.2,1.8571428571428572
36081065000,1.8,6.0
36081065401,5.4,4.142857142857143
36081065402,0.2,0.2857142857142857
36081065501,0.6666666666666666,0.8571428571428571
36081065600,6.4,6.142857142857143
36081065702,16.4,9.142857142857142
36081065703,6.4,4.857142857142857
36081065900,7.4,3.857142857142857
36081066000,2.6,3.0
36081066100,3.0,1.5714285714285714
36081066301,6.6,5.285714285714286
36081066302,0.6,0.2857142857142857
36081066401,3.2,4.0
36081066402,5.4,6.0
36081066403,7.0,5.0
36081066404,0.0,0.0
36081066501,8.8,5.0
36081066701,11.6,16.857142857142858
36081066900,8.4,11.428571428571429
36081067100,4.0,6.0
36081067700,2.4,2.142857142857143
36081067900,6.6,7.142857142857143
36081068000,10.8,8.428571428571429
36081068200,1.4,2.2857142857142856
36081068300,3.6,7.142857142857143
36081068700,4.8,4.428571428571429
36081069000,8.4,3.0
36081069300,2.4,4.142857142857143
36081069400,3.4,3.857142857142857
36081069500,4.8,2.857142857142857
36081069701,13.8,15.857142857142858
36081069702,2.8,3.2857142857142856
36081070300,5.2,4.571428571428571
36081070700,2.8,2.5714285714285716
36081070900,3.2,3.0
36081071100,5.4,7.285714285714286
36081071303,3.2,3.0
36081071304,6.0,6.571428571428571
36081071305,3.6,6.142857142857143
36081071306,12.4,19.857142857142858
36081071600,2.0,2.5714285714285716
36081071701,6.2,4.0
36081071702,9.0,8.571428571428571
36081071900,1.0,1.1428571428571428
36081072100,1.4,1.8571428571428572
36081072300,1.6,1.7142857142857142
36081072900,1.6,1.2857142857142858
36081073100,2.2,2.0
36081073700,1.2,0.5714285714285714
36081073900,2.6,1.2857142857142858
36081074100,1.8,2.857142857142857
36081074300,1.0,1.0
36081074500,4.8,4.285714285714286
36081074700,4.0,4.142857142857143
36081074900,0.6,2.857142857142857
36081075701,1.0,2.142857142857143
36081075702,0.8,1.7142857142857142
36081076901,0.8,1.0
36081076902,0.4,0.7142857142857143
36081077300,1.8,0.8571428571428571
36081077500,4.2,2.7142857142857144
36081077902,7.0,5.571428571428571
36081077903,1.6,2.4285714285714284
36081077904,5.4,2.857142857142857
36081077905,1.8,1.5714285714285714
36081077906,1.4,2.142857142857143
36081077907,2.0,3.857142857142857
36081077908,0.8,2.0
36081078800,1.2,2.0
36081079000,3.0,2.2857142857142856
36081079200,4.0,7.428571428571429
36081079701,1.8,1.8571428571428572
36081079702,1.8,1.4285714285714286
36081079900,10.4,13.142857142857142
36081080301,4.4,4.142857142857143
36081080302,5.6,6.142857142857143
36081080900,4.6,6.857142857142857
36081081400,8.0,7.285714285714286
36081081800,9.4,11.0
36081083700,13.0,9.571428571428571
36081083800,16.8,15.428571428571429
36081084000,10.6,14.857142857142858
36081084500,2.4,3.7142857142857144
36081084601,9.4,11.428571428571429
36081084602,17.0,20.571428571428573
36081084901,3.0,3.0
36081084902,0.4,1.1428571428571428
36081085300,1.8,1.2857142857142858
36081085500,3.0,0.7142857142857143
36081085700,0.8,1.1428571428571428
36081085900,3.6,3.4285714285714284
36081086100,2.2,1.5714285714285714
36081086300,2.4,1.0
36081086400,9.4,8.857142857142858
36081086500,4.6,4.0
36081086900,21.6,17.142857142857142
36081087100,7.2,9.0
36081088400,22.2,15.285714285714286
36081088902,24.8,23.0
36081088903,4.8,5.714285714285714
36081089201,4.8,6.714285714285714
36081089202,0.0,0.0
36081090700,10.4,9.142857142857142
36081091603,3.0,1.7142857142857142
36081091800,0.75,1.6666666666666667
36081091900,10.4,13.285714285714286
36081092200,13.4,11.142857142857142
36081092500,7.8,7.285714285714286
36081092800,11.4,10.285714285714286
36081092900,15.8,27.571428571428573
36081093401,33.4,22.285714285714285
36081093402,11.2,11.428571428571429
36081093800,29.6,12.857142857142858
36081093900,9.2,7.571428571428571
36081094201,22.0,13.428571428571429
36081094202,14.6,13.571428571428571
36081094203,15.0,6.857142857142857
36081094500,6.2,7.142857142857143
36081094700,8.6,8.714285714285714
36081095400,5.2,3.142857142857143
36081096400,4.8,4.285714285714286
36081097202,0.8,0.8571428571428571
36081097204,3.4,2.5714285714285716
36081097205,0.0,0.14285714285714285
36081097206,0.8,1.5714285714285714
36081097207,0.0,0.0
36081097300,1.8,0.7142857142857143
36081098100,5.0,5.0
36081098700,3.4,4.285714285714286
36081099100,7.4,10.142857142857142
36081099200,2.8,3.4285714285714284
36081099701,3.2,1.8571428571428572
36081099703,10.4,3.7142857142857144
36081099704,7.2,6.142857142857143
36081099705,3.0,1.8571428571428572
36081099801,1.8,3.4285714285714284
36081099802,1.2,2.142857142857143
36081099900,0.0,0.4
36081100801,0.8,0.5714285714285714
36081100803,4.0,4.571428571428571
36081100804,1.6,2.5714285714285716
36081101002,10.2,10.142857142857142
36081101003,1.6,2.0
36081101004,5.6,6.142857142857143
36081101700,3.8,7.142857142857143
36081102900,6.2,5.428571428571429
36081103201,2.8,4.714285714285714
36081103202,10.8,7.857142857142857
36081103300,11.0,10.571428571428571
36081103900,11.2,9.571428571428571
36081104700,12.2,11.0
36081105900,4.0,4.714285714285714
36081107201,4.8,3.0
36081107202,0.0,0.0
36081108500,6.8,6.428571428571429
36081109300,2.8,2.0
36081109700,3.8,6.0
36081109900,3.6,3.142857142857143
36081111300,3.2,2.5714285714285716
36081112300,3.0,3.7142857142857144
36081112900,2.2,4.142857142857143
36081113300,2.4,2.4285714285714284
36081113900,6.0,6.714285714285714
36081114100,2.4,3.4285714285714284
36081114700,0.8,1.7142857142857142
36081115100,0.4,0.5714285714285714
36081115500,2.2,1.2857142857142858
36081115700,3.0,1.7142857142857142
36081115900,3.0,4.142857142857143
36081116100,0.8,0.7142857142857143
36081116301,1.8,1.5714285714285714
36081116302,2.2,0.7142857142857143
36081116700,17.0,8.285714285714286
36081117100,5.8,5.857142857142857
36081117500,4.4,6.428571428571429
36081118100,0.6,2.2857142857142856
36081118500,5.2,4.857142857142857
36081118700,9.0,7.714285714285714
36081118900,13.4,8.571428571428571
36081119100,5.2,8.571428571428571
36081119300,6.0,4.0
36081119500,1.25,3.2857142857142856
36081119900,4.6,4.571428571428571
36081120100,3.0,1.4285714285714286
36081120300,5.4,3.7142857142857144
36081120500,5.6,4.428571428571429
36081120701,5.0,4.571428571428571
36081120702,0.3333333333333333,0.5
36081121100,0.4,0.7142857142857143
36081121500,11.0,9.571428571428571
36081122300,1.8,3.2857142857142856
36081122702,8.8,12.142857142857142
36081122703,9.0,7.142857142857143
36081122704,22.4,15.428571428571429
36081124100,6.6,8.571428571428571
36081124700,0.4,1.7142857142857142
36081125700,23.2,21.714285714285715
36081126500,2.0,1.2857142857142858
36081126700,8.8,8.571428571428571
36081127700,4.6,2.4285714285714284
36081128300,0.4,0.2857142857142857
36081129102,3.6,3.5714285714285716
36081129103,1.2,4.571428571428571
36081129104,5.6,7.142857142857143
36081130100,5.8,8.142857142857142
36081133300,7.6,6.285714285714286
36081133900,0.8,1.0
36081134100,7.4,5.285714285714286
36081134701,4.4,7.142857142857143
36081134702,10.8,7.285714285714286
36081136700,3.8,6.428571428571429
36081137700,6.8,9.0
36081138501,4.4,9.142857142857142
36081138502,1.6,1.0
36081139900,1.2,0.7142857142857143
36081140300,2.2,3.2857142857142856
36081140901,2.4,2.2857142857142856
36081140902,5.0,4.285714285714286
36081141700,4.2,5.142857142857143
36081142900,6.4,6.714285714285714
36081143500,1.2,1.4285714285714286
36081144100,2.8,3.142857142857143
36081144700,6.8,2.857142857142857
36081145101,2.8,2.0
36081145102,4.0,2.4285714285714284
36081145900,3.2,2.7142857142857144
36081146300,5.4,4.714285714285714
36081146700,6.8,5.428571428571429
36081147100,11.0,9.714285714285714
36081147900,7.4,11.571428571428571
36081148300,3.6,2.4285714285714284
36081150701,2.0,3.857142857142857
36081150702,4.4,2.7142857142857144
36081152901,8.8,10.714285714285714
36081152902,6.4,5.0
36081155101,1.0,0.0
36081155103,4.8,3.857142857142857
36081155104,6.2,7.142857142857143
36081156700,3.2,5.571428571428571
36081157101,13.4,10.714285714285714
36081157102,2.2,2.0
36081157901,4.2,4.142857142857143
36081157902,2.4,3.0
36081157903,5.4,4.0
36081161700,4.8,3.857142857142857
36081162100,8.2,7.0
36085000300,2.4,1.1428571428571428
36085000600,3.4,2.5714285714285716
36085000700,5.0,4.857142857142857
36085000800,6.8,8.0
36085000900,2.0,3.4285714285714284
36085001100,2.0,3.0
36085001700,1.4,2.7142857142857144
36085001800,0.3333333333333333,0.0
36085002001,2.4,4.142857142857143
36085002002,3.4,4.285714285714286
36085002100,6.2,5.857142857142857
36085002700,1.0,2.2857142857142856
36085002900,4.0,3.7142857142857144
36085003300,4.2,2.4285714285714284
36085003600,10.2,12.0
36085003900,1.2,1.7142857142857142
36085004001,0.6,1.2857142857142858
36085004002,2.4,0.8571428571428571
36085004003,1.4,1.5714285714285714
36085004004,3.0,2.142857142857143
36085004700,1.2,2.857142857142857
36085005000,3.2,5.428571428571429
36085005901,3.0,5.857142857142857
36085005902,0.0,0.0
36085006400,2.4,4.0
36085006700,2.2,1.2857142857142858
36085007001,1.8,3.5714285714285716
36085007002,5.8,3.4285714285714284
36085007400,2.6,2.5714285714285716
36085007500,2.8,5.142857142857143
36085007700,0.8,1.4285714285714286
36085008100,2.4,4.428571428571429
36085009601,3.2,3.0
36085009602,4.0,5.857142857142857
36085009701,3.4,3.4285714285714284
36085009702,0.0,0.2
36085010500,3.8,4.142857142857143
36085011201,11.4,9.285714285714286
36085011203,3.2,7.142857142857143
36085011204,0.75,0.3333333333333333
36085011401,1.8,2.7142857142857144
36085011402,2.4,5.571428571428571
36085012100,1.2,2.4285714285714284
36085012200,5.0,1.7142857142857142
36085012500,3.4,5.571428571428571
36085012804,11.8,11.285714285714286
36085012805,0.0,1.8571428571428572
36085012806,4.2,4.857142857142857
36085013201,0.4,1.1428571428571428
36085013203,3.8,3.0
36085013204,3.0,2.2857142857142856
36085013301,0.6,0.0
36085013302,9.8,6.0
36085013400,6.4,4.571428571428571
36085013800,4.8,3.857142857142857
36085014100,2.8,2.5714285714285716
36085014604,4.0,3.2857142857142856
36085014605,1.6,2.0
36085014606,10.0,5.285714285714286
36085014607,2.8,3.0
36085014608,4.6,2.0
36085014700,3.8,2.2857142857142856
36085015100,4.0,4.571428571428571
36085015400,0.0,0.25
36085015601,5.0,4.714285714285714
36085015602,2.6,1.7142857142857142
36085015603,3.4,5.0
36085016901,2.2,3.142857142857143
36085017005,6.2,5.714285714285714
36085017007,4.2,3.4285714285714284
36085017009,2.6,1.7142857142857142
36085017011,1.8,1.7142857142857142
36085017012,5.6,4.285714285714286
36085017013,8.0,7.857142857142857
36085017014,8.4,7.0
36085017015,1.0,2.0
36085017016,6.8,6.857142857142857
36085017300,1.2,1.0
36085017600,2.0,2.7142857142857144
36085017701,3.2,4.571428571428571
36085017702,2.8,1.5714285714285714
36085018100,0.4,2.7142857142857144
36085018701,3.2,2.4285714285714284
36085018703,3.2,2.857142857142857
36085018704,3.2,7.571428571428571
36085018901,4.6,5.0
36085018902,4.2,4.571428571428571
36085019700,1.8,1.7142857142857142
36085019800,13.2,11.142857142857142
36085020100,10.8,5.0
36085020701,4.6,5.142857142857143
36085020702,4.2,6.285714285714286
36085020803,5.0,6.571428571428571
36085020804,2.2,2.4285714285714284
36085020805,5.8,7.285714285714286
36085020806,2.4,3.2857142857142856
36085021300,7.0,7.0
36085022300,4.8,7.142857142857143
36085022601,5.8,5.142857142857143
36085022602,2.8,4.142857142857143
36085022801,0.0,0.42857142857142855
36085022802,0.0,0.2857142857142857
36085023100,1.4,2.857142857142857
36085023900,5.8,2.857142857142857
36085024401,4.0,5.571428571428571
36085024402,4.4,3.4285714285714284
36085024700,1.2,3.5714285714285716
36085024800,5.4,4.428571428571429
36085025100,9.8,4.0
36085027301,2.0,2.142857142857143
36085027302,2.8,2.5714285714285716
36085027702,5.6,7.142857142857143
36085027704,2.4,2.4285714285714284
36085027705,6.0,4.571428571428571
36085027706,3.0,3.4285714285714284
36085027900,1.0,1.8571428571428572
36085029102,5.8,6.428571428571429
36085029104,4.2,4.571428571428571
36085029105,1.2,4.285714285714286
36085029106,1.4,3.7142857142857144
36085030301,7.8,7.285714285714286
36085030302,7.2,9.0
36085031901,1.0,1.4285714285714286
36085031902,1.8,4.142857142857143
36085032300,1.6,1.4285714285714286
